"ident",  "country", "latitude_deg", "longitude_deg"
OCAGI, SOUTH CAROLINA, 34.02, -79.4681
ODODY, SOUTH CAROLINA, 34.1153, -81.76
ODUCO, SOUTH CAROLINA, 33.7572, -81.2383
OKNEE, SOUTH CAROLINA, 34.2608, -79.1778
OLAWE, SOUTH CAROLINA, 34.1981, -80.2208
OLDEY, SOUTH CAROLINA, 32.2622, -77.8536
OMOLY, SOUTH CAROLINA, 33.0019, -80.3631
ONOBE, SOUTH CAROLINA, 33.8619, -79.0972
ONUCI, SOUTH CAROLINA, 34.54, -82.4658
ONVAE, SOUTH CAROLINA, 33.6567, -79.6931
OPALS, SOUTH CAROLINA, 34.6442, -81.3192
OPELE, SOUTH CAROLINA, 34.3494, -79.6497
OPELY, SOUTH CAROLINA, 34.1778, -79.5328
OPETY, SOUTH CAROLINA, 32.2756, -81.1364
OPMAY, SOUTH CAROLINA, 33.7403, -78.9564
OSANE, SOUTH CAROLINA, 32.1272, -81.0836
OSIYO, SOUTH CAROLINA, 33.3461, -79.2878
OSPRI, SOUTH CAROLINA, 33.1361, -80.3883
OTERE, SOUTH CAROLINA, 32.4414, -80.3731
OTNOW, SOUTH CAROLINA, 33.8581, -81.2069
OTVIE, SOUTH CAROLINA, 34.7303, -79.8978
OTVOE, SOUTH CAROLINA, 33.4428, -79.1858
OVERS, SOUTH CAROLINA, 33.5203, -79.6228
OVERT, SOUTH CAROLINA, 34.3047, -79.7381
OWENS, SOUTH CAROLINA, 32.8025, -80.7908
OWUXO, SOUTH CAROLINA, 34.4275, -82.7917
OXABY, SOUTH CAROLINA, 34.7275, -82.3469
OXAXE, SOUTH CAROLINA, 33.7497, -81.4772
OXBIP, SOUTH CAROLINA, 34.245, -79.9886
OXTIC, SOUTH CAROLINA, 34.6319, -82.5364
PAANE, SOUTH CAROLINA, 33.5014, -81.73
PAAPY, SOUTH CAROLINA, 32.5322, -80.665
PACOK, SOUTH CAROLINA, 34.8022, -81.0319
PADEE, SOUTH CAROLINA, 32.2014, -80.71
PAGIY, SOUTH CAROLINA, 34.6469, -82.6206
PAILS, SOUTH CAROLINA, 34.0961, -79.7272
PAKIC, SOUTH CAROLINA, 32.9506, -80.01
PALLI, SOUTH CAROLINA, 33.2203, -79.9419
PAMJE, SOUTH CAROLINA, 33.0506, -80.3067
PANDY, SOUTH CAROLINA, 33.4747, -80.4486
PECCH, SOUTH CAROLINA, 35.0156, -81.6825
PEDAL, SOUTH CAROLINA, 34.8839, -82.5433
PEGIE, SOUTH CAROLINA, 33.9625, -79.9414
PELAM, SOUTH CAROLINA, 34.9619, -82.2242
PELIE, SOUTH CAROLINA, 33.3564, -79.7453
PELZE, SOUTH CAROLINA, 34.5839, -82.5567
PENNE, SOUTH CAROLINA, 34.7172, -80.8861
PEPCI, SOUTH CAROLINA, 33.6058, -81.7794
PEPHR, SOUTH CAROLINA, 34.0008, -81.0467
PETON, SOUTH CAROLINA, 34.6458, -82.1928
PETTO, SOUTH CAROLINA, 33.0522, -81.1228
PIBOC, SOUTH CAROLINA, 34.5669, -80.1467
PIDCI, SOUTH CAROLINA, 34.4719, -79.8578
PIDMY, SOUTH CAROLINA, 33.9647, -82.5436
PIKAN, SOUTH CAROLINA, 33.5172, -80.69
PIKDE, SOUTH CAROLINA, 32.8908, -80.0336
PINIE, SOUTH CAROLINA, 33.8275, -80.5928
PIPPY, SOUTH CAROLINA, 32.9025, -80.2347
PITRW, SOUTH CAROLINA, 32.7369, -79.5731
PITSS, SOUTH CAROLINA, 32.7622, -80.0136
PIYIV, SOUTH CAROLINA, 33.1067, -80.2578
PLANN, SOUTH CAROLINA, 33.5583, -79.0939
PLFMD, SOUTH CAROLINA, 32.9753, -80.8936
PLMTO, SOUTH CAROLINA, 33.2, -79.3747
PLZZZ, SOUTH CAROLINA, 32.7306, -81.2183
POMIE, SOUTH CAROLINA, 33.9606, -81.0858
PONZE, SOUTH CAROLINA, 33.7817, -81.9625
PORKE, SOUTH CAROLINA, 33.5883, -78.9056
POROY, SOUTH CAROLINA, 34.4867, -80.0775
PROSO, SOUTH CAROLINA, 33.1875, -80.1089
PROVN, SOUTH CAROLINA, 33.8831, -81.9658
PUGSE, SOUTH CAROLINA, 34.3411, -80.4764
PUUFF, SOUTH CAROLINA, 33.9706, -80.8853
PYRES, SOUTH CAROLINA, 33.8619, -81.5444
QUIWE, SOUTH CAROLINA, 33.9514, -81.5019
RALLY, SOUTH CAROLINA, 34.8897, -81.0806
RASLN, SOUTH CAROLINA, 34.8064, -80.2872
RATDO, SOUTH CAROLINA, 32.8311, -79.6894
RAYCE, SOUTH CAROLINA, 35.0275, -82.1178
RAYVO, SOUTH CAROLINA, 33.6456, -80.0667
RDBUD, SOUTH CAROLINA, 34.2575, -82.0136
REBIE, SOUTH CAROLINA, 33.9914, -80.4547
REBOW, SOUTH CAROLINA, 32.4072, -80.8133
REBUS, SOUTH CAROLINA, 32.4622, -81.0033
RECHY, SOUTH CAROLINA, 32.8658, -80.2411
RECKU, SOUTH CAROLINA, 34.8106, -82.8942
REDFH, SOUTH CAROLINA, 34.3767, -79.6189
REEDY, SOUTH CAROLINA, 34.4619, -82.1747
REFOK, SOUTH CAROLINA, 32.8917, -80.6728
REGGY, SOUTH CAROLINA, 34.6511, -82.0247
REGIE, SOUTH CAROLINA, 34.1403, -80.4208
REINR, SOUTH CAROLINA, 34.4417, -82.1942
RERDE, SOUTH CAROLINA, 33.9781, -78.805
RESTS, SOUTH CAROLINA, 35.0011, -82.7228
RICHE, SOUTH CAROLINA, 34.6983, -80.9897
RIELE, SOUTH CAROLINA, 32.6242, -81.3928
RIGYY, SOUTH CAROLINA, 34.6683, -82.3528
RILEY, SOUTH CAROLINA, 32.7019, -80.2442
RINCE, SOUTH CAROLINA, 34.3697, -79.6178
RINRE, SOUTH CAROLINA, 33.7594, -78.7886
RMOON, SOUTH CAROLINA, 34.8714, -82.615
RNDAH, SOUTH CAROLINA, 32.6936, -80.1231
ROBBO, SOUTH CAROLINA, 34.2006, -80.3128
ROBRR, SOUTH CAROLINA, 34.8017, -81.2689
RODEZ, SOUTH CAROLINA, 34.6439, -80.1075
ROHLO, SOUTH CAROLINA, 32.9003, -79.9136
ROOFS, SOUTH CAROLINA, 32.7044, -80.1889
RORDY, SOUTH CAROLINA, 32.81, -80.1439
RSRVE, SOUTH CAROLINA, 33.2097, -79.6733
RUBYS, SOUTH CAROLINA, 32.1453, -80.6303
RUCOD, SOUTH CAROLINA, 34.2539, -79.2739
RUVVO, SOUTH CAROLINA, 33.4964, -80.8203
RYFLE, SOUTH CAROLINA, 34.4925, -79.6442
SACKS, SOUTH CAROLINA, 33.125, -80.6272
SAGPE, SOUTH CAROLINA, 34.4369, -79.8964
SAKYA, SOUTH CAROLINA, 32.3831, -80.2989
SALLY, SOUTH CAROLINA, 33.6622, -81.1092
SAMMI, SOUTH CAROLINA, 33.7786, -81.6444
SARKY, SOUTH CAROLINA, 34.4281, -79.2381
SCAMS, SOUTH CAROLINA, 34.6225, -80.5269
SELER, SOUTH CAROLINA, 32.2108, -80.7842
SENLE, SOUTH CAROLINA, 32.7728, -81.0094
SEROY, SOUTH CAROLINA, 34.3419, -79.2006
SESUE, SOUTH CAROLINA, 33.8672, -79.5642
SHEBA, SOUTH CAROLINA, 34.1269, -80.0581
SHIFT, SOUTH CAROLINA, 35.0464, -82.1033
SHIPY, SOUTH CAROLINA, 33.5425, -80.8694
SHLBI, SOUTH CAROLINA, 33.8144, -79.905
SHOTZ, SOUTH CAROLINA, 32.8942, -79.7553
SHOYU, SOUTH CAROLINA, 34.4067, -80.1214
SHRMP, SOUTH CAROLINA, 32.7119, -79.8961
SIDAR, SOUTH CAROLINA, 35.0372, -81.2581
SINBY, SOUTH CAROLINA, 32.1272, -81.085
SKILR, SOUTH CAROLINA, 33.0103, -79.7247
SKITR, SOUTH CAROLINA, 33.8414, -80.7783
SKWKR, SOUTH CAROLINA, 33.6086, -81.87
SLOJO, SOUTH CAROLINA, 34.6461, -80.6569
SMILY, SOUTH CAROLINA, 32.6958, -80.1347
SNNTA, SOUTH CAROLINA, 32.5033, -78.84
SNOBB, SOUTH CAROLINA, 32.8958, -79.8936
SODKE, SOUTH CAROLINA, 34.1103, -81.6947
SOGTY, SOUTH CAROLINA, 32.8497, -80.0003
SOLMN, SOUTH CAROLINA, 34.8211, -80.9183
SOMVE, SOUTH CAROLINA, 33.6406, -78.9183
SOOOP, SOUTH CAROLINA, 32.3731, -80.5642
SOTHH, SOUTH CAROLINA, 34.4108, -82.1567
SOYOP, SOUTH CAROLINA, 33.9492, -81.2761
SPATO, SOUTH CAROLINA, 32.7619, -80.0156
SPIIN, SOUTH CAROLINA, 34.5689, -82.2436
SPRKI, SOUTH CAROLINA, 34.5739, -82.3553
SRCLE, SOUTH CAROLINA, 34.3144, -82.1453
STANP, SOUTH CAROLINA, 34.3042, -81.4117
STEET, SOUTH CAROLINA, 33.8147, -81.3761
STKUP, SOUTH CAROLINA, 34.995, -81.0489
STNNS, SOUTH CAROLINA, 32.8189, -79.9733
STOAS, SOUTH CAROLINA, 32.9592, -80.7114
STOCR, SOUTH CAROLINA, 34.6044, -80.3392
STUGE, SOUTH CAROLINA, 33.1667, -81.4833
STULL, SOUTH CAROLINA, 35.0983, -81.1908
STUPE, SOUTH CAROLINA, 34.3789, -81.0481
STWRT, SOUTH CAROLINA, 33.6353, -81.4769
SUNET, SOUTH CAROLINA, 34.9947, -82.8683
SUNOE, SOUTH CAROLINA, 33.6431, -80.9108
SUNYO, SOUTH CAROLINA, 34.9764, -81.2464
SUPIE, SOUTH CAROLINA, 34.6622, -79.5311
SUVAE, SOUTH CAROLINA, 32.7058, -79.9006
SUVEE, SOUTH CAROLINA, 33.9922, -80.4558
SWANG, SOUTH CAROLINA, 34.0014, -81.9725
SWPFX, SOUTH CAROLINA, 33.3831, -79.8969
SYMCO, SOUTH CAROLINA, 33.9925, -81.9331
TAGCU, SOUTH CAROLINA, 34.7639, -80.9458
TAKTE, SOUTH CAROLINA, 34.1606, -81.775
TANCE, SOUTH CAROLINA, 35.0911, -81.6047
TASTY, SOUTH CAROLINA, 33.5047, -80.7414
TAYSO, SOUTH CAROLINA, 34.5747, -81.3153
TDAAY, SOUTH CAROLINA, 34.5628, -82.4478
TEDGE, SOUTH CAROLINA, 34.7506, -83.0992
TEEAR, SOUTH CAROLINA, 34.6994, -81.7464
TELOE, SOUTH CAROLINA, 32.1261, -80.9672
TENNI, SOUTH CAROLINA, 34.7814, -80.0633
TEPDE, SOUTH CAROLINA, 33.7514, -81.9275
TEPID, SOUTH CAROLINA, 34.2489, -81.1717
TERLY, SOUTH CAROLINA, 32.5911, -80.4853
THEWY, SOUTH CAROLINA, 34.8206, -82.8964
TIARA, SOUTH CAROLINA, 34.5542, -80.2142
TIBOC, SOUTH CAROLINA, 33.8986, -81.1589
TIPOE, SOUTH CAROLINA, 32.9575, -80.0817
TIVIL, SOUTH CAROLINA, 35.0219, -82.3439
TNPIN, SOUTH CAROLINA, 34.3719, -79.7186
TNSLY, SOUTH CAROLINA, 35.0947, -82.0003
TOCPO, SOUTH CAROLINA, 34.7956, -80.8672
TOLLS, SOUTH CAROLINA, 34.2106, -80.4906
TOSCU, SOUTH CAROLINA, 33.5253, -80.7886
TOWEY, SOUTH CAROLINA, 34.6486, -79.6278
TRAYE, SOUTH CAROLINA, 33.6086, -81.8697
TREAD, SOUTH CAROLINA, 33.7639, -82.0511
TREAL, SOUTH CAROLINA, 33.0694, -81.4408
TROCK, SOUTH CAROLINA, 34.4803, -79.4019
TRPLE, SOUTH CAROLINA, 33.7208, -82.0633
TRTLS, SOUTH CAROLINA, 33.2328, -80.6733
TRUEX, SOUTH CAROLINA, 34.5986, -80.355
TTROY, SOUTH CAROLINA, 33.7328, -80.8714
TUCOP, SOUTH CAROLINA, 34.825, -81.4603
TUKUC, SOUTH CAROLINA, 34.5306, -82.7208
TUMSE, SOUTH CAROLINA, 32.9453, -80.0725
TUXDO, SOUTH CAROLINA, 35.1397, -82.4092
TUZKO, SOUTH CAROLINA, 34.6986, -83.2414
TYLOR, SOUTH CAROLINA, 32.8706, -80.1908
TYMER, SOUTH CAROLINA, 34.8103, -80.5397
TYRES, SOUTH CAROLINA, 34.4592, -81.9861
UBHAX, SOUTH CAROLINA, 34.4236, -79.2706
UCERI, SOUTH CAROLINA, 33.6575, -80.7797
UDACU, SOUTH CAROLINA, 34.7261, -80.8525
UGANG, SOUTH CAROLINA, 34.8067, -81.0578
ULTRO, SOUTH CAROLINA, 34.2944, -80.205
UMAGE, SOUTH CAROLINA, 34.3836, -79.9597
UNARM, SOUTH CAROLINA, 34.6547, -81.6425
UNJAM, SOUTH CAROLINA, 34.2156, -80.8028
UNMAN, SOUTH CAROLINA, 35.0219, -82.23
UPCEG, SOUTH CAROLINA, 35.1703, -81.7006
URICU, SOUTH CAROLINA, 33.2458, -79.9694
USODE, SOUTH CAROLINA, 33.6575, -81.3483
USSAD, SOUTH CAROLINA, 32.3131, -80.7411
UTACU, SOUTH CAROLINA, 32.7203, -79.7342
UTIKE, SOUTH CAROLINA, 33.7986, -79.7753
UTOGY, SOUTH CAROLINA, 33.7778, -79.9369
UTOTE, SOUTH CAROLINA, 34.6981, -82.7719
UTOYI, SOUTH CAROLINA, 33.0317, -81.2842
UTUYO, SOUTH CAROLINA, 33.1214, -80.1994
UVEWU, SOUTH CAROLINA, 34.7125, -80.3881
UXDEP, SOUTH CAROLINA, 33.8694, -78.9758
UXPIG, SOUTH CAROLINA, 34.0147, -80.8803
UZADY, SOUTH CAROLINA, 32.7717, -80.0461
VACUV, SOUTH CAROLINA, 32.9933, -80.1122
VEJTA, SOUTH CAROLINA, 33.7828, -78.7597
VETPY, SOUTH CAROLINA, 34.8608, -82.0153
VITTI, SOUTH CAROLINA, 34.3203, -79.5356
VIXLY, SOUTH CAROLINA, 33.5503, -81.8961
VOKUC, SOUTH CAROLINA, 34.5997, -79.7842
VPBFE, SOUTH CAROLINA, 32.2731, -80.7917
VPENO, SOUTH CAROLINA, 34.6531, -81.9669
VPLOW, SOUTH CAROLINA, 34.7783, -82.3097
VPNPO, SOUTH CAROLINA, 32.7964, -79.7742
VPREP, SOUTH CAROLINA, 32.5664, -80.3636
VPRRS, SOUTH CAROLINA, 33.4242, -79.1267
VPWLW, SOUTH CAROLINA, 34.5481, -81.9989
VYKUS, SOUTH CAROLINA, 33.9217, -81.0336
WABLO, SOUTH CAROLINA, 32.7722, -80.0092
WADED, SOUTH CAROLINA, 34.1342, -78.8972
WAGRA, SOUTH CAROLINA, 33.8331, -78.6917
WALIR, SOUTH CAROLINA, 34.3733, -80.1339
WALUT, SOUTH CAROLINA, 34.6664, -80.8419
WANDO, SOUTH CAROLINA, 33.0342, -79.8408
WANOL, SOUTH CAROLINA, 34.7314, -82.3511
WANRA, SOUTH CAROLINA, 32.6944, -80.6858
WARNR, SOUTH CAROLINA, 34.4703, -80.0069
WASTO, SOUTH CAROLINA, 34.835, -83.1853
WATMA, SOUTH CAROLINA, 32.5939, -80.9347
WBODY, SOUTH CAROLINA, 34.1483, -81.6319
WEDEP, SOUTH CAROLINA, 33.3203, -79.8869
WEKAG, SOUTH CAROLINA, 33.3772, -79.96
WEKDU, SOUTH CAROLINA, 32.6447, -80.6931
WEKNG, SOUTH CAROLINA, 32.9692, -80.2014
WELET, SOUTH CAROLINA, 34.8753, -80.9372
WEMSA, SOUTH CAROLINA, 32.5019, -80.6975
WENEX, SOUTH CAROLINA, 32.9322, -80.0625
WESEL, SOUTH CAROLINA, 33.4486, -79.8814
WETEL, SOUTH CAROLINA, 34.4822, -80.4067
WEVEX, SOUTH CAROLINA, 34.2253, -80.6533
WEVLU, SOUTH CAROLINA, 33.5447, -80.6325
WHDRW, SOUTH CAROLINA, 34.8286, -81.2517
WHYLE, SOUTH CAROLINA, 34.9469, -81.2661
WIBEM, SOUTH CAROLINA, 32.6139, -80.6011
WIBOM, SOUTH CAROLINA, 34.4978, -81.9819
WIBSI, SOUTH CAROLINA, 33.0069, -80.6689
WIBSU, SOUTH CAROLINA, 34.1597, -81.2564
WIDER, SOUTH CAROLINA, 34.1575, -81.2739
WIGAS, SOUTH CAROLINA, 34.6433, -79.7997
WILIT, SOUTH CAROLINA, 33.4917, -79.4606
WILLS, SOUTH CAROLINA, 34.4953, -81.5239
WILRO, SOUTH CAROLINA, 33.1247, -80.1028
WILSI, SOUTH CAROLINA, 34.5775, -80.0053
WIPKE, SOUTH CAROLINA, 32.76, -80.9967
WIPLI, SOUTH CAROLINA, 32.0839, -80.8583
WIPUD, SOUTH CAROLINA, 33.2733, -80.0356
WIRAB, SOUTH CAROLINA, 32.3708, -80.3181
WIREB, SOUTH CAROLINA, 32.4083, -80.5389
WIREN, SOUTH CAROLINA, 34.8722, -82.63
WITHE, SOUTH CAROLINA, 34.6319, -80.5058
WITUR, SOUTH CAROLINA, 34.7694, -80.7619
WIUMS, SOUTH CAROLINA, 32.1794, -80.7681
WIVDI, SOUTH CAROLINA, 34.6378, -81.705
WIVEL, SOUTH CAROLINA, 33.1264, -80.6031
WIVET, SOUTH CAROLINA, 34.9367, -82.1872
WIXON, SOUTH CAROLINA, 32.7428, -81.2628
WIXXU, SOUTH CAROLINA, 34.7967, -80.8114
WIZZZ, SOUTH CAROLINA, 33.7639, -81.7847
WNGUD, SOUTH CAROLINA, 34.6981, -80.1033
WOKEP, SOUTH CAROLINA, 34.7422, -82.9217
WOKNI, SOUTH CAROLINA, 34.6531, -79.6811
WOMUT, SOUTH CAROLINA, 34.3097, -80.0444
WOPSU, SOUTH CAROLINA, 33.9097, -79.1222
WORUD, SOUTH CAROLINA, 34.245, -82.1933
WOSON, SOUTH CAROLINA, 34.4697, -80.4419
WOSVU, SOUTH CAROLINA, 34.4186, -80.1428
WOTLI, SOUTH CAROLINA, 34.4497, -81.7125
WOVIN, SOUTH CAROLINA, 32.2622, -80.6753
WUBOL, SOUTH CAROLINA, 34.7172, -81.6011
WUDUK, SOUTH CAROLINA, 34.4414, -79.8919
WULKA, SOUTH CAROLINA, 33.3886, -80.875
WUMIS, SOUTH CAROLINA, 34.0328, -80.3194
WUPOX, SOUTH CAROLINA, 34.3133, -82.5306
WURFL, SOUTH CAROLINA, 32.5294, -81.0189
WUSAL, SOUTH CAROLINA, 32.4922, -80.7422
WUSOD, SOUTH CAROLINA, 33.835, -81.2536
WUTNA, SOUTH CAROLINA, 32.3347, -81.1031
WUVTO, SOUTH CAROLINA, 34.5864, -82.7378
WUVUB, SOUTH CAROLINA, 32.4622, -80.7394
WUXEV, SOUTH CAROLINA, 33.8275, -80.5928
XIRCI, SOUTH CAROLINA, 34.6994, -80.0217
YACUD, SOUTH CAROLINA, 34.965, -82.5211
YANKY, SOUTH CAROLINA, 32.3481, -80.1469
YAYUS, SOUTH CAROLINA, 33.5406, -80.8831
YELLS, SOUTH CAROLINA, 34.6936, -80.0492
YENUD, SOUTH CAROLINA, 33.2117, -80.0069
YESLU, SOUTH CAROLINA, 34.1619, -80.7494
YIGUB, SOUTH CAROLINA, 34.6447, -82.53
YILDU, SOUTH CAROLINA, 33.2189, -81.3422
YIVUS, SOUTH CAROLINA, 34.6736, -82.8894
YOCUB, SOUTH CAROLINA, 32.7036, -80.0422
YORUT, SOUTH CAROLINA, 33.705, -81.2281
YOVUL, SOUTH CAROLINA, 34.6453, -80.1814
YUBUD, SOUTH CAROLINA, 33.6658, -79.7925
YUNUC, SOUTH CAROLINA, 34.6453, -81.9325
YUPCY, SOUTH CAROLINA, 33.7511, -78.7992
YURUR, SOUTH CAROLINA, 34.5244, -82.6711
YUTEE, SOUTH CAROLINA, 33.7911, -81.5553
YUTUC, SOUTH CAROLINA, 34.4542, -82.6978
ZAKOB, SOUTH CAROLINA, 34.6844, -82.8486
ZALAV, SOUTH CAROLINA, 32.14, -80.8233
ZAMGA, SOUTH CAROLINA, 33.7475, -79.8969
ZAMPS, SOUTH CAROLINA, 33.4106, -81.8675
ZAROM, SOUTH CAROLINA, 34.2889, -82.6478
ZASUT, SOUTH CAROLINA, 33.8064, -81.2061
ZAVIK, SOUTH CAROLINA, 33.05, -80.185
ZEDBI, SOUTH CAROLINA, 33.2633, -79.8142
ZELPO, SOUTH CAROLINA, 32.9961, -79.9856
ZENSY, SOUTH CAROLINA, 33.9986, -81.0406
ZEPKO, SOUTH CAROLINA, 33.7703, -80.6481
ZERSI, SOUTH CAROLINA, 34.9069, -82.4483
ZEVIM, SOUTH CAROLINA, 33.9553, -78.8608
ZEXUN, SOUTH CAROLINA, 32.4197, -80.5844
ZEYLM, SOUTH CAROLINA, 34.5914, -83.1236
ZIDBI, SOUTH CAROLINA, 33.6389, -81.2153
ZIGUP, SOUTH CAROLINA, 34.5117, -79.8119
ZIKES, SOUTH CAROLINA, 34.2275, -80.8119
ZIKOL, SOUTH CAROLINA, 35.1419, -82.5244
ZILTA, SOUTH CAROLINA, 32.9478, -80.6081
ZIMEK, SOUTH CAROLINA, 33.4406, -81.0886
ZIRSI, SOUTH CAROLINA, 34.7978, -80.2631
ZISCO, SOUTH CAROLINA, 34.8447, -82.6619
ZISUG, SOUTH CAROLINA, 35.0967, -81.7867
ZITNA, SOUTH CAROLINA, 34.6803, -80.0656
ZIXIG, SOUTH CAROLINA, 33.9475, -80.9567
ZNTRM, SOUTH CAROLINA, 34.7683, -81.9586
ZODUG, SOUTH CAROLINA, 33.2669, -81.1508
ZOGNI, SOUTH CAROLINA, 34.4394, -79.2667
ZOKNU, SOUTH CAROLINA, 34.6003, -82.4367
ZONEL, SOUTH CAROLINA, 34.8956, -82.9872
ZONLU, SOUTH CAROLINA, 34.5475, -81.8222
ZOVIR, SOUTH CAROLINA, 32.9886, -80.0886
ZOVRU, SOUTH CAROLINA, 34.5214, -80.1744
ZUKUR, SOUTH CAROLINA, 34.7706, -80.9842
ZULSY, SOUTH CAROLINA, 33.6803, -78.8869
ZUNSU, SOUTH CAROLINA, 32.8258, -80.0769
ZZCAR, SOUTH CAROLINA, 34.7258, -81.8717
ADEDY, SOUTH DAKOTA, 43.0514, -99.2947
ADESE, SOUTH DAKOTA, 44.4439, -103.433
AGBAH, SOUTH DAKOTA, 44.1644, -103.128
AGUFY, SOUTH DAKOTA, 43.2458, -99.645
AHOFU, SOUTH DAKOTA, 43.0058, -100.687
AKILE, SOUTH DAKOTA, 44.4008, -100
ALENS, SOUTH DAKOTA, 45.5672, -101.417
ALLOT, SOUTH DAKOTA, 44.9767, -99.1556
AMMAJ, SOUTH DAKOTA, 45.3208, -97.6808
AMSIW, SOUTH DAKOTA, 44.2453, -100.528
AMYOK, SOUTH DAKOTA, 44.3344, -99.9822
ANDDD, SOUTH DAKOTA, 43.8886, -103.361
ANOME, SOUTH DAKOTA, 44.1644, -103.128
APEDE, SOUTH DAKOTA, 44.885, -97.1511
APEZY, SOUTH DAKOTA, 43.7803, -97.0283
APOGE, SOUTH DAKOTA, 44.1761, -103.148
ARCOT, SOUTH DAKOTA, 44.865, -104.03
ARJEL, SOUTH DAKOTA, 45.2547, -98.6617
ASTOE, SOUTH DAKOTA, 44.4653, -96.6378
ASUVE, SOUTH DAKOTA, 44.345, -103.282
ATPIC, SOUTH DAKOTA, 45.4111, -98.3656
AVAME, SOUTH DAKOTA, 43.5814, -98.0317
AVENS, SOUTH DAKOTA, 44.3753, -103.637
AWAIT, SOUTH DAKOTA, 43.9986, -102.644
AYUNE, SOUTH DAKOTA, 44.7456, -97.6544
AZZOZ, SOUTH DAKOTA, 45.255, -98.2181
BATPE, SOUTH DAKOTA, 44.4106, -100.323
BAYAF, SOUTH DAKOTA, 45.2303, -100.335
BAYLA, SOUTH DAKOTA, 43.8011, -96.8761
BEADY, SOUTH DAKOTA, 44.445, -98.3353
BEEFS, SOUTH DAKOTA, 43.9781, -102.836
BEEFY, SOUTH DAKOTA, 44.1922, -102.763
BEFNO, SOUTH DAKOTA, 44.2303, -103.21
BEGSE, SOUTH DAKOTA, 43.6814, -98.0328
BEILY, SOUTH DAKOTA, 45.2903, -102.078
BEYAK, SOUTH DAKOTA, 44.3978, -100.224
BFFLO, SOUTH DAKOTA, 44.7247, -102.953
BIMAC, SOUTH DAKOTA, 43.4703, -100.114
BLGUM, SOUTH DAKOTA, 44.9622, -103.666
BOBDE, SOUTH DAKOTA, 45.1019, -97.1497
BRULE, SOUTH DAKOTA, 44.2961, -100.193
BUCCA, SOUTH DAKOTA, 44.8431, -96.5878
BUNKI, SOUTH DAKOTA, 45.8364, -97.0469
BURDS, SOUTH DAKOTA, 45.01, -97.1503
BUSNE, SOUTH DAKOTA, 44.0578, -103.364
CABKU, SOUTH DAKOTA, 44.3267, -100.474
CAGUX, SOUTH DAKOTA, 44.595, -97.9797
CALAG, SOUTH DAKOTA, 45.1689, -97.6656
CALOG, SOUTH DAKOTA, 45.18, -100.808
CASVU, SOUTH DAKOTA, 43.3469, -96.5881
CAVET, SOUTH DAKOTA, 44.1017, -103.055
CAVOR, SOUTH DAKOTA, 44.3269, -98.1253
CELKU, SOUTH DAKOTA, 44.5164, -98.4633
CEPOL, SOUTH DAKOTA, 43.7661, -96.8575
CESOT, SOUTH DAKOTA, 43.7225, -98.0333
CEYMU, SOUTH DAKOTA, 44.9217, -101.163
CFBXM, SOUTH DAKOTA, 43.4392, -96.8811
CFFSJ, SOUTH DAKOTA, 45.1433, -97.1494
CFJPD, SOUTH DAKOTA, 44.6258, -103.6
CFMVZ, SOUTH DAKOTA, 43.8156, -102.573
CFVBM, SOUTH DAKOTA, 43.6319, -97.8425
CHANS, SOUTH DAKOTA, 44.4164, -99.4194
CHEKK, SOUTH DAKOTA, 43.4578, -99.9347
CHRLZ, SOUTH DAKOTA, 44.3544, -96.9467
CIDAM, SOUTH DAKOTA, 43.6606, -96.7894
CISOD, SOUTH DAKOTA, 45.3814, -98.3236
CLANN, SOUTH DAKOTA, 44.6842, -99.0481
COCAK, SOUTH DAKOTA, 44.6828, -103.824
COCOA, SOUTH DAKOTA, 43.6147, -99.1531
CODTO, SOUTH DAKOTA, 45.7931, -101.857
COGAC, SOUTH DAKOTA, 44.4058, -98.2653
COTUN, SOUTH DAKOTA, 44.4678, -100.57
COTYU, SOUTH DAKOTA, 43.8622, -102.923
CRETO, SOUTH DAKOTA, 44.0044, -102.575
CUDGA, SOUTH DAKOTA, 43.8478, -98.1458
CULIV, SOUTH DAKOTA, 44.4742, -99.3572
CURPI, SOUTH DAKOTA, 44.0633, -103.002
CURSE, SOUTH DAKOTA, 43.7125, -103.069
CUSED, SOUTH DAKOTA, 44.1733, -101.822
CYMOL, SOUTH DAKOTA, 44.3992, -97.0619
DAFHY, SOUTH DAKOTA, 43.5294, -100.033
DAKPE, SOUTH DAKOTA, 44.4328, -98.7064
DASHL, SOUTH DAKOTA, 45.5067, -98.5089
DAWSN, SOUTH DAKOTA, 43.9231, -99.4981
DELDE, SOUTH DAKOTA, 44.8025, -96.9256
DIBQE, SOUTH DAKOTA, 43.0667, -98.8181
DIXLE, SOUTH DAKOTA, 45.4622, -102.892
DIYEN, SOUTH DAKOTA, 45.6119, -100.733
DKOTA, SOUTH DAKOTA, 45.3714, -97.6242
DMEJO, SOUTH DAKOTA, 45.3192, -98.2075
DOKXE, SOUTH DAKOTA, 44.5294, -100.043
DOLTS, SOUTH DAKOTA, 43.3942, -97.2044
DOXCU, SOUTH DAKOTA, 45.3094, -98.2222
DRACO, SOUTH DAKOTA, 44.6469, -104.015
DRAVE, SOUTH DAKOTA, 44.5456, -96.9514
DUCXU, SOUTH DAKOTA, 44.44, -100.591
DUSRE, SOUTH DAKOTA, 44.6342, -100.02
EDAYU, SOUTH DAKOTA, 44.8264, -96.4908
